-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 11/02/2000 through 11/02/2020 
Location: Latitude  3.0   Longitude 105.0 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.07 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
RH2M      MERRA-2 Relative Humidity at 2 Meters (%) 
T2M       MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,WS10M,RH2M,T2M
2019,3,7,2.29,80.19,27.76
2019,3,8,4.01,79.94,27.86
2019,3,9,3.21,80.88,27.62
2019,3,10,3.02,77.06,28.05
2019,3,11,2.73,79.75,28.0
2019,3,12,2.55,82.81,27.55
2019,3,13,4.5,82.69,27.75
2019,3,14,4.71,79.19,27.8
2019,3,15,4.44,77.12,27.76
2019,3,16,5.19,79.56,27.74
2019,3,17,4.69,74.75,27.82
2019,3,18,4.15,75.12,27.69
2019,3,19,4.01,81.44,27.38
2019,3,20,4.47,79.06,27.64
2019,3,21,3.88,82.94,27.43
2019,3,22,2.57,80.44,27.5
2019,3,23,2.14,80.31,27.89
2019,3,24,2.52,77.06,28.33
2019,3,25,4.04,81.12,28.46
2019,3,26,6.2,80.44,28.46
2019,3,27,4.34,81.5,28.37
2019,3,28,3.59,84.19,28.11
2019,3,29,2.82,83.69,28.12
2019,3,30,2.28,81.62,28.19
2019,3,31,2.45,82.56,28.11
2019,4,1,2.09,82.94,27.9
2019,4,2,3.23,83.38,28.09
2019,4,3,2.89,81.75,27.9
2019,4,4,3.98,77.88,28.35
2019,4,5,4.23,78.06,27.86
2019,4,6,3.11,74.06,28.03
2019,4,7,3.16,73.56,28.63
2019,4,8,4.12,80.06,28.3
2019,4,9,3.09,78.31,28.7
2019,4,10,2.08,74.62,29.13
2019,4,11,1.85,81.06,28.51
2019,4,12,3.07,85.0,28.46
2019,4,13,3.36,82.56,28.67
2019,4,14,3.41,82.06,28.91
2019,4,15,2.2,76.38,29.02
2019,4,16,2.26,75.19,29.55
2019,4,17,2.21,76.12,29.31
2019,4,18,1.46,74.12,29.12
2019,4,19,1.55,71.56,29.21
2019,4,20,2.57,75.56,29.47
2019,4,21,2.97,80.38,29.36
2019,4,22,2.7,77.12,29.55
2019,4,23,3.45,76.62,29.87
2019,4,24,2.05,77.94,29.39
2019,4,25,1.23,79.38,29.18
2019,4,26,1.14,81.25,28.4
2019,4,27,2.69,79.94,28.63
2019,4,28,2.16,69.5,29.3
2019,4,29,3.16,78.19,29.44
2019,4,30,1.6,79.69,28.97
2019,5,1,1.98,79.38,29.26
2019,5,2,1.63,80.62,29.02
2019,5,3,2.55,80.56,29.28
2019,5,4,2.46,82.31,29.13
2019,5,5,2.57,78.94,29.39
2019,5,6,4.45,74.31,30.27
2019,5,7,4.67,75.81,30.32
2019,5,8,5.73,82.38,29.89
2019,5,9,5.16,79.06,30.02
2019,5,10,3.41,77.31,29.97
2019,5,11,2.29,82.06,29.06
2019,5,12,2.48,82.19,29.01
2019,5,13,3.18,81.0,29.29
2019,5,14,4.12,79.25,29.57
2019,5,15,2.3,75.19,29.69
2019,5,16,3.3,76.56,29.74
2019,5,17,3.64,77.69,29.48
2019,5,18,5.31,77.0,29.85
2019,5,19,4.71,81.5,29.39
2019,5,20,3.29,80.75,29.15
2019,5,21,3.65,84.06,28.99
2019,5,22,3.45,81.44,29.05
2019,5,23,2.86,76.38,29.39
2019,5,24,2.9,80.06,29.36
2019,5,25,3.72,81.56,29.4
2019,5,26,3.98,82.56,29.37
2019,5,27,3.8,79.81,29.55
2019,5,28,3.46,80.5,29.53
2019,5,29,2.17,75.69,29.73
2019,5,30,1.68,71.62,29.55
2019,5,31,1.83,71.44,29.83
2019,6,1,2.41,73.38,29.62
2019,6,2,2.51,76.56,29.12
2019,6,3,2.12,73.38,29.23
2019,6,4,2.96,82.0,28.69
2019,6,5,2.76,79.75,29.01
2019,6,6,2.53,82.0,28.57
2019,6,7,3.57,83.38,28.23
2019,6,8,4.5,80.81,28.83
2019,6,9,3.55,78.69,29.23
2019,6,10,3.77,78.94,29.48
2019,6,11,3.52,81.62,29.51
2019,6,12,5.43,86.25,28.73
2019,6,13,5.86,80.25,29.09
2019,6,14,4.23,78.44,29.33
2019,6,15,4.59,83.81,28.96
2019,6,16,4.66,80.69,29.61
2019,6,17,4.26,83.5,28.92
2019,6,18,3.38,79.88,28.43
2019,6,19,2.09,79.94,28.17
2019,6,20,3.43,82.69,28.59
2019,6,21,1.83,79.44,28.43
2019,6,22,4.4,84.38,28.4
2019,6,23,5.6,84.06,28.92
2019,6,24,6.27,81.0,29.41
2019,6,25,6.31,81.62,29.35
2019,6,26,5.04,82.56,28.94
2019,6,27,4.52,83.75,28.84
2019,6,28,6.08,83.81,29.2
2019,6,29,5.59,83.88,29.12
2019,6,30,5.55,83.81,28.99
2019,7,1,5.99,82.75,29.01
2019,7,2,5.18,80.75,29.17
2019,7,3,3.99,82.25,29.01
2019,7,4,5.02,81.81,29.0
2019,7,5,4.55,84.25,28.67
2019,7,6,2.86,82.0,28.55
2019,7,7,3.66,81.75,28.71
2019,7,8,4.54,82.38,28.65
2019,7,9,6.12,75.31,28.67
2019,7,10,5.04,77.88,28.84
2019,7,11,4.53,78.19,28.68
2019,7,12,4.62,79.94,28.78
2019,7,13,4.86,79.81,28.72
2019,7,14,4.84,82.5,28.62
2019,7,15,5.57,84.0,28.38
2019,7,16,6.89,81.06,28.8
2019,7,17,6.84,77.75,29.13
2019,7,18,7.21,77.31,29.03
2019,7,19,6.34,77.81,28.82
2019,7,20,4.9,81.31,28.73
2019,7,21,3.8,81.88,28.41
2019,7,22,4.04,81.25,28.27
2019,7,23,3.66,78.12,28.39
2019,7,24,4.5,81.25,28.43
2019,7,25,2.37,78.81,28.38
2019,7,26,3.27,79.81,28.38
2019,7,27,3.88,81.25,28.26
2019,7,28,5.05,82.56,28.39
2019,7,29,5.57,80.88,28.7
2019,7,30,6.36,82.62,28.49
2019,7,31,7.62,78.81,28.76
2019,8,1,7.12,76.75,28.71
2019,8,2,6.69,77.5,28.76
2019,8,3,5.08,82.69,28.4
2019,8,4,7.1,83.75,28.45
2019,8,5,7.01,81.06,28.58
2019,8,6,6.24,83.0,28.34
2019,8,7,5.05,83.12,28.17
2019,8,8,6.93,80.94,28.44
2019,8,9,7.53,83.0,28.51
2019,8,10,7.51,85.06,28.19
2019,8,11,6.48,85.12,28.09
2019,8,12,6.57,83.75,28.19
2019,8,13,5.56,84.62,28.12
2019,8,14,5.15,85.06,28.06
2019,8,15,5.15,83.88,28.14
2019,8,16,5.51,83.19,28.26
2019,8,17,6.2,84.25,28.16
2019,8,18,4.93,82.12,28.04
2019,8,19,5.3,84.88,27.9
2019,8,20,6.57,84.75,28.02
2019,8,21,6.16,82.94,28.12
2019,8,22,5.15,85.06,27.95
2019,8,23,5.48,83.5,28.06
2019,8,24,5.16,80.56,28.13
2019,8,25,3.94,82.25,28.02
2019,8,26,2.54,85.38,27.5
2019,8,27,3.23,85.0,27.46
2019,8,28,3.84,83.31,27.45
2019,8,29,6.62,82.06,28.4
2019,8,30,8.09,81.81,28.35
2019,8,31,6.11,78.06,28.31
2019,9,1,5.06,82.12,28.28
2019,9,2,4.4,83.25,28.48
2019,9,3,4.08,83.88,28.33
2019,9,4,5.62,83.19,28.51
2019,9,5,6.32,81.25,28.35
2019,9,6,5.93,80.69,28.32
2019,9,7,6.45,81.44,28.21
2019,9,8,6.44,80.06,28.18
2019,9,9,5.66,82.25,28.14
2019,9,10,5.76,83.81,28.06
2019,9,11,3.97,82.94,28.01
2019,9,12,2.91,81.75,27.97
2019,9,13,5.18,82.5,28.3
2019,9,14,6.48,83.94,28.11
2019,9,15,5.27,83.06,28.0
2019,9,16,4.84,81.0,28.06
2019,9,17,5.39,83.0,28.08
2019,9,18,5.36,84.56,28.2
2019,9,19,5.45,82.5,28.21
2019,9,20,5.01,81.62,27.96
2019,9,21,5.59,80.62,28.28
2019,9,22,4.11,81.56,28.51
2019,9,23,3.84,83.81,28.37
2019,9,24,5.27,79.12,29.17
2019,9,25,2.67,82.25,28.48
2019,9,26,1.63,77.75,27.81
2019,9,27,1.66,77.62,28.06
2019,9,28,1.32,76.56,28.08
2019,9,29,1.17,76.5,27.98
2019,9,30,2.78,78.31,28.02
2019,10,1,3.61,76.44,28.42
2019,10,2,2.28,78.19,27.8
2019,10,3,2.78,72.19,28.01
2019,10,4,1.97,74.56,27.89
2019,10,5,2.52,77.56,28.1
2019,10,6,1.09,74.62,27.88
2019,10,7,1.02,74.69,27.98
2019,10,8,0.91,75.44,27.98
2019,10,9,1.07,72.62,28.13
2019,10,10,1.55,74.62,28.22
2019,10,11,0.9,74.12,28.1
2019,10,12,1.3,72.25,28.62
2019,10,13,1.98,74.88,28.67
2019,10,14,2.31,76.69,28.59
2019,10,15,1.55,75.0,28.62
2019,10,16,2.39,75.69,28.84
2019,10,17,2.03,78.31,28.69
2019,10,18,1.59,76.06,28.57
2019,10,19,1.9,74.38,28.78
2019,10,20,1.76,72.94,28.99
2019,10,21,1.96,79.06,28.38
2019,10,22,2.37,81.62,27.9
2019,10,23,1.78,77.75,27.97
2019,10,24,1.47,73.88,28.55
2019,10,25,1.8,74.25,28.58
2019,10,26,1.5,78.25,27.72
2019,10,27,2.4,78.12,27.66
2019,10,28,1.73,79.06,27.58
2019,10,29,1.68,75.06,28.28
2019,10,30,1.7,73.81,28.52
2019,10,31,3.51,74.81,28.69
2019,11,1,4.3,73.19,28.89
2019,11,2,2.73,71.94,29.18
2019,11,3,1.49,78.5,28.15
2019,11,4,1.42,77.94,28.22
2019,11,5,1.37,77.12,28.3
2019,11,6,2.33,77.88,28.76
2019,11,7,1.62,74.94,29.22
2019,11,8,3.07,76.62,28.7
2019,11,9,1.28,76.69,28.28
2019,11,10,1.39,77.38,28.35
2019,11,11,1.51,80.0,28.24
2019,11,12,1.41,80.75,28.37
2019,11,13,3.44,83.75,28.27
2019,11,14,4.45,79.69,28.26
2019,11,15,2.52,84.0,27.35
2019,11,16,2.53,83.56,27.79
2019,11,17,1.6,80.19,28.13
2019,11,18,2.92,81.75,28.21
2019,11,19,3.94,83.94,27.94
2019,11,20,5.81,86.19,27.92
2019,11,21,6.72,82.94,28.27
2019,11,22,4.82,84.19,27.65
2019,11,23,4.85,83.19,27.83
2019,11,24,2.8,84.06,27.76
2019,11,25,3.99,84.44,27.59
2019,11,26,5.66,84.19,28.05
2019,11,27,4.93,83.31,28.15
2019,11,28,4.97,84.69,28.3
2019,11,29,5.88,88.06,28.01
2019,11,30,5.16,83.69,28.4
2019,12,1,5.27,85.75,27.97
2019,12,2,6.64,86.25,27.6
2019,12,3,8.54,78.12,28.17
2019,12,4,8.3,79.44,27.98
2019,12,5,7.45,79.94,28.03
2019,12,6,9.44,79.94,27.95
2019,12,7,10.09,80.44,27.82
2019,12,8,8.8,83.56,27.8
2019,12,9,9.0,83.31,27.65
2019,12,10,7.57,83.38,27.76
2019,12,11,8.45,83.25,27.45
2019,12,12,8.35,81.12,27.55
2019,12,13,7.3,84.75,27.31
2019,12,14,7.6,85.06,27.46
2019,12,15,5.17,89.25,26.89
2019,12,16,5.38,89.38,26.35
2019,12,17,3.2,85.38,26.63
2019,12,18,4.3,87.75,26.82
2019,12,19,5.24,86.19,27.08
2019,12,20,6.8,85.62,27.11
2019,12,21,6.6,87.12,26.87
2019,12,22,6.38,87.69,26.85
2019,12,23,5.23,86.75,26.94
2019,12,24,6.34,88.25,26.88
2019,12,25,5.69,82.19,27.05
2019,12,26,5.27,86.0,26.64
2019,12,27,6.36,83.06,26.71
2019,12,28,6.98,82.31,27.08
2019,12,29,6.43,82.62,27.15
2019,12,30,6.16,82.25,27.19
2019,12,31,7.46,86.25,26.95
2020,1,1,7.73,84.44,27.26
2020,1,2,7.55,84.69,27.34
2020,1,3,7.98,86.12,27.28
2020,1,4,8.38,84.62,27.19
2020,1,5,8.48,84.06,27.08
2020,1,6,7.64,85.62,26.89
2020,1,7,6.39,89.56,26.44
2020,1,8,7.34,88.69,26.97
2020,1,9,7.64,87.44,27.05
2020,1,10,5.91,88.19,26.8
2020,1,11,4.88,88.0,26.58
2020,1,12,4.75,85.5,26.76
2020,1,13,5.53,82.19,27.01
2020,1,14,7.18,85.25,26.96
2020,1,15,6.47,84.06,26.98
2020,1,16,5.7,83.06,27.08
2020,1,17,6.14,88.44,26.78
2020,1,18,5.38,89.06,26.88
2020,1,19,6.09,87.94,27.15
2020,1,20,7.41,87.12,27.02
2020,1,21,6.38,87.5,26.95
2020,1,22,6.22,86.31,27.19
2020,1,23,6.61,85.0,27.08
2020,1,24,7.05,79.12,27.0
2020,1,25,4.19,82.0,26.79
2020,1,26,3.95,83.06,26.85
2020,1,27,4.57,82.25,27.25
2020,1,28,3.71,83.0,27.42
2020,1,29,4.64,80.81,27.55
2020,1,30,5.88,78.44,27.56
2020,1,31,7.55,80.5,27.64
2020,2,1,8.42,83.62,27.51
2020,2,2,8.25,79.25,27.48
2020,2,3,6.81,81.44,27.08
2020,2,4,5.75,83.25,26.79
2020,2,5,6.66,82.75,26.99
2020,2,6,6.79,83.31,26.88
2020,2,7,7.34,80.0,27.04
2020,2,8,6.02,84.44,26.85
2020,2,9,6.92,87.38,26.94
2020,2,10,5.93,89.19,26.69
2020,2,11,5.69,86.94,27.15
2020,2,12,5.16,86.81,27.2
2020,2,13,5.25,82.94,27.35
2020,2,14,4.54,77.69,27.51
2020,2,15,3.4,81.31,26.69
2020,2,16,2.94,80.81,26.53
2020,2,17,4.49,84.38,27.12
2020,2,18,7.23,82.62,27.54
2020,2,19,8.29,84.06,27.34
2020,2,20,8.74,84.38,27.29
2020,2,21,9.09,84.94,27.3
2020,2,22,9.37,83.44,27.33
2020,2,23,8.28,84.62,27.12
2020,2,24,8.88,83.81,27.16
2020,2,25,6.18,83.5,27.09
2020,2,26,6.45,85.12,27.15
2020,2,27,6.41,83.69,27.32
2020,2,28,6.63,81.5,27.26
2020,2,29,6.26,79.75,27.3
2020,3,1,5.16,77.12,27.48
2020,3,2,4.57,86.12,26.9
2020,3,3,5.18,83.06,27.56
2020,3,4,4.62,83.69,27.44
2020,3,5,4.27,85.0,27.55
2020,3,6,3.77,79.88,27.51
2020,3,7,3.94,88.0,27.16
2020,3,8,3.02,77.94,27.58
2020,3,9,1.78,77.31,27.11
2020,3,10,2.89,78.75,27.58
2020,3,11,4.43,82.44,27.84
2020,3,12,4.48,84.0,27.72
2020,3,13,3.6,84.31,27.86
2020,3,14,5.1,86.56,27.98
2020,3,15,5.58,86.94,27.85
2020,3,16,6.79,80.88,27.93
2020,3,17,5.33,78.75,27.9
2020,3,18,6.0,78.62,27.68
2020,3,19,4.25,77.69,27.22
2020,3,20,3.45,77.88,27.29
2020,3,21,3.63,79.38,28.09
2020,3,22,4.13,85.19,27.69
2020,3,23,3.83,82.56,27.88
2020,3,24,4.79,80.0,28.23
2020,3,25,4.09,81.62,27.98
2020,3,26,4.87,81.06,28.43
2020,3,27,4.52,81.81,28.33
2020,3,28,3.41,79.75,27.9
2020,3,29,3.8,74.62,28.04
2020,3,30,2.62,70.69,28.37
2020,3,31,3.05,78.06,28.27
2020,4,1,2.86,78.56,28.68
2020,4,2,3.9,80.75,28.76
2020,4,3,5.12,83.31,28.53
2020,4,4,4.77,80.62,28.93
2020,4,5,5.15,80.12,29.13
2020,4,6,3.62,81.81,28.63
2020,4,7,1.83,83.5,27.9
2020,4,8,2.93,80.69,28.4
2020,4,9,3.81,79.31,28.61
2020,4,10,2.68,70.75,29.16
2020,4,11,3.34,77.38,28.88
2020,4,12,3.95,80.12,29.16
2020,4,13,4.64,81.38,28.48
2020,4,14,4.3,76.88,28.62
2020,4,15,4.06,70.81,29.44
2020,4,16,3.69,75.06,28.94
2020,4,17,2.34,71.19,29.4
2020,4,18,3.29,78.81,28.98
2020,4,19,2.68,82.62,28.63
2020,4,20,3.34,81.44,29.06
2020,4,21,3.44,81.06,29.3
2020,4,22,2.47,81.62,28.92
2020,4,23,2.08,80.88,28.65
2020,4,24,1.98,82.69,28.21
2020,4,25,2.74,85.0,27.83
2020,4,26,2.41,81.75,27.95
2020,4,27,2.2,83.81,27.58
2020,4,28,4.15,84.25,27.61
2020,4,29,3.05,80.19,28.19
2020,4,30,2.79,80.88,28.41
2020,5,1,1.55,78.81,28.44
2020,5,2,2.46,84.25,28.02
2020,5,3,2.15,80.5,28.65
2020,5,4,1.55,77.81,28.89
2020,5,5,1.64,78.25,28.97
2020,5,6,2.26,80.81,28.88
2020,5,7,2.82,84.62,28.8
2020,5,8,3.69,83.94,29.27
2020,5,9,4.01,82.38,29.7
2020,5,10,3.12,82.88,29.38
2020,5,11,3.09,82.5,29.38
2020,5,12,3.16,82.0,29.37
2020,5,13,2.98,82.44,28.64
2020,5,14,1.09,77.62,28.79
2020,5,15,1.62,75.25,29.16
2020,5,16,2.43,78.0,29.62
2020,5,17,1.34,77.31,29.36
2020,5,18,4.03,82.81,29.18
2020,5,19,3.2,84.69,29.32
2020,5,20,2.94,82.81,29.4
2020,5,21,1.8,79.56,29.65
2020,5,22,2.64,79.81,28.98
2020,5,23,3.27,79.88,28.9
2020,5,24,3.2,79.5,29.38
2020,5,25,3.06,79.19,29.53
2020,5,26,1.8,77.12,29.39
2020,5,27,3.53,77.88,29.39
2020,5,28,3.3,78.25,29.55
